caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy
1,113451,SS,361,70,Amsterdam,BOUWBEDRIJVEN,timmerman,als in bev.register,Nederlands Hervormd,gehuwd,65,Nederlands Hervormd,Overijssel steden,2,1,0,-1,105,88,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,5,4,2,5,2,21,3,7
1,113501,JJ,361,49,overig Utrecht,251,arts,als in bev.register,Waals Hervormd,gehuwd,45,Waals Hervormd,Amsterdam,1,2,1,ander familielid,0,248,173,1832,militair,arts,arts,makelaar,oom/neef vrouw,suikerraffinadeurs,oom/neef vrouw,suikerraffinadeurs,oom/neef vrouw,koopman,oom/neef vrouw,27,23,113502,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,421,1,5,5,6,2,23,3,4
1,113551,LL,372,47,Amsterdam,360,zonder,zonder beroep,Nederlands Hervormd,gehuwd,54,Hersteld Luthers,Noord-Duitsland,1,0,1,ander familielid,318,70,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,388,6,4,1,4,5,54,3,4
1,113601,UU,180,47,Amsterdam,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,45,Nederlands Hervormd,Amsterdam,4,3,0,-1,0,120,119,1835,vader overleden,drogist,koopman,drogist,vader vrouw,koopman,broer/zwager man,assuradeurs,broer/zwager man,koopman,broer/zwager vrouw,29,26,113602,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,239,1,5,5,9,6,61,3,4
1,113651,C,385,57,Amsterdam,WARENHANDEL,koopman,als in bev.register,Rooms Katholiek,gehuwd,53,Rooms Katholiek,Amsterdam,5,1,0,-1,75,90,92,1826,vader overleden,schipper,koopman,schipper,vader vrouw,zonder,geen familie,boekhouder,geen familie,ambachtsman,geen familie,30,26,113652,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,257,4,4,4,8,6,61,3,5
1,113701,FF,263,40,Amsterdam,HOUTBEW,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,41,Nederlands Hervormd,Amsterdam,6,1,0,-1,128,39,14,1834,vader overleden,vader overleden,ambachtsman,korenmeter,oom/neef man,kantoorbediende,oom/neef man,ambachtsman,geen familie,ambachtsman,geen familie,21,22,113702,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,5,3,2,9,2,21,2,4
1,113751,XX,425,63,Amsterdam,LEERBEW,ambachtsman,als in bev.register,Hersteld Luthers,gehuwd,65,Nederlands Hervormd,Amsterdam,1,1,0,-1,40,24,73,1818,vader overleden,vader overleden,ambachtsman,stadhuisambtenaar,stadhuisambtenaar,240,geen familie,ambachtsman,geen familie,ambachtsman,geen familie,27,29,113752,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,3,3,4,4,2,21,2,6
1,113801,Z,407,24,Amsterdam,WARENHANDEL,koopman,als in bev.register,Waals Hervormd,gehuwd,23,Nederlands Hervormd,Amsterdam,0,1,0,-1,0,158,59,1851,koopman,arts,zonder,koopman,broer/zwager man,koopman,oom/neef man,zonder,geen familie,koopman,geen familie,21,20,113802,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,1,5,4,3,6,61,3,2
1,113851,L,63,55,Amsterdam,WARENHANDEL,winkelier,als in bev.register,Hersteld Luthers,gehuwd,57,Hersteld Luthers,Amsterdam,5,0,0,-1,46,47,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,3,3,3,7,2,22,2,5
1,113901,X,89,57,ov. Limburg,METAALBEW,ambachtsman,als in bev.register,Rooms Katholiek,gehuwd,56,Rooms Katholiek,Amsterdam,4,1,0,-1,64,39,28,1820,vader overleden,ambachtsman,ambachtsman,ambachtsman,vader vrouw,koopman,geen familie,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,24,22,113902,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,4,3,3,7,2,21,2,5
1,113951,K,264,45,Amsterdam,WARENHANDEL,winkelier,als in bev.register,Rooms Katholiek,gehuwd,65,Rooms Katholiek,ov. Gelderland,0,1,5,ander familielid,90,69,24,1832,vader overleden,vader overleden,ambachtsman,huispersoneel,geen familie,zonder,geen familie,zonder,geen familie,ambachtsman,geen familie,24,44,113952,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,4,4,3,8,2,22,2,4
1,114001,M,136,52,Amsterdam,VERKEERSWEZEN,schipper,als in bev.register,Evangelisch Luthers,gehuwd,50,Nederlands Hervormd,Amsterdam,5,1,0,-1,248,123,267,1830,vader overleden,schipper,werklieden,schipper,vader vrouw,ambachtsman,geen familie,zonder,geen familie,werklieden,geen familie,28,26,114002,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,638,5,5,6,8,2,25,4,5
1,114051,B,95,31,Amsterdam,TUSSENHANDEL,comm. in effecten,als in bev.register,Port. Israelitisch,gehuwd,21,Ned. Israelitisch,Amsterdam,0,3,0,-1,0,171,58,1853,vader overleden,zonder,commissionair,koopman,oom/neef vrouw,zonder,broer/zwager man,commissionair,oom/neef man,koopman,geen familie,30,21,114052,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229,1,5,4,5,6,65,3,3
1,114101,Y,146,35,Belgie,360,rentenier,zonder beroep,Nederlands Hervormd,gehuwd,36,Waals Hervormd,Amsterdam,1,4,1,ander familielid,0,316,4,1845,zonder,vader overleden,zonder,ambtenaar,oom/neef man,fabrikanten,oom/neef man,koopman,oom/neef vrouw,koopman,oom/neef vrouw,26,27,114102,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,320,1,6,2,8,5,51,3,3
1,114151,G,393,37,Amsterdam,TUSSENHANDEL,commissionair,als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,0,3,3,ander familielid,0,150,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,188,1,5,3,7,6,65,2,3
1,114201,A,105,61,Amsterdam,VERKEERSWEZEN,sleper,als in bev.register,Nederlands Hervormd,gehuwd,49,Nederlands Hervormd,ov. Friesland,2,1,1,ander familielid,35,110,25,1825,vader overleden,werklieden,huispersoneel,werklieden,vader vrouw,kantoorbediende,broer/zwager vrouw,werklieden,geen familie,huispersoneel,broer/zwager vrouw,33,31,114202,ongehuwd,ov. Friesland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,170,3,5,3,6,2,25,2,6
1,114251,SS,508,37,Amsterdam,STOOMWERKT,fabrikanten,als in bev.register,Doopsgezind,gehuwd,35,Nederlands Hervormd,West-Indie,7,2,2,ander familielid,0,19,115,1838,koopman,vader overleden,koopman,koopman,vader man,koopman,oom/neef man,ambtenaar,broer/zwager man,ambtenaar,oom/neef vrouw,22,19,114252,ongehuwd,West-Indie,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,1,2,5,13,1,11,2,3
1,114301,H,73,49,Amsterdam,152,directeur,zonder beroep,Rooms Katholiek,gehuwd,41,Rooms Katholiek,Amsterdam,3,2,1,ander familielid,222,123,79,1834,directeur,landbouwer,directeur,directeur,vader man,directeur,broer/zwager man,fabrikanten,oom/neef man,apotheker,oom/neef man,30,26,114302,weduwe,ov. Gelderland,1836,fabrikanten,vader overleden,koopman,fabrikanten,vader man,makelaar,broer/zwager vrouw,kantoorbediende,5,directeur,broer/zwager man,31,23,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,424,5,5,4,8,1,11,3,4
1,114351,X,586,47,Amsterdam,WARENHANDEL,kruidenier,als in bev.register,Evangelisch Luthers,gehuwd,44,Evangelisch Luthers,Amsterdam,4,4,0,-1,190,97,234,1835,vader overleden,vader overleden,koopman,koopman,oom/neef vrouw,koopman,oom/neef vrouw,commissionair,broer/zwager man,apotheker,geen familie,29,25,114352,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,521,5,4,5,10,2,22,4,4
1,114401,GG,309,42,Noord-Duitsland,VOEDINGS EN GENOTMID,bakker,als in bev.register,Hersteld Luthers,gehuwd,55,Hersteld Luthers,Amsterdam,2,5,2,ander familielid,19,42,58,1839,vader overleden,zonder,bakker,ambachtsman,broer/zwager vrouw,ambachtsman,broer/zwager vrouw,koopman,geen familie,winkelier,geen familie,28,41,114402,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,2,3,4,11,2,21,2,4
1,114451,Y,297,61,Amsterdam,VOEDINGS EN GENOTMID,bakker,als in bev.register,Rooms Katholiek,gehuwd,57,Hersteld Luthers,Amsterdam,0,1,0,-1,52,41,27,1818,ambachtsman,ambachtsman,bakker,ambachtsman,vader man,ambachtsman,vader vrouw,240,geen familie,winkelier,geen familie,24,22,114452,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,4,3,3,3,2,21,2,6
1,114501,MM,36,47,Amsterdam,370,kantoorbediende,als in bev.register,Evangelisch Luthers,gehuwd,46,Evangelisch Luthers,Oost-Duitsland,7,2,1,ander familielid,0,96,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141,1,4,3,12,3,32,2,4
1,114551,HH,6,89,Amsterdam,360,rentenier,zonder beroep,Hersteld Luthers,weduwnaar,-1,-1,-1,0,3,2,geen familie,327,535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114552,-1,-1,1825,vader overleden,vader overleden,zonder,koopman,geen familie,makelaar,geen familie,makelaar,7,stadhuisambtenaar,stadhuisambtenaar,61,47,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,862,6,6,1,6,5,51,4,8
1,114601,TT,401,41,Z-Holl. steden,WARENHANDEL,winkelier,als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,0,3,2,ander familielid,57,77,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,4,4,2,6,2,22,2,4
1,114651,AA,684,28,Amsterdam,370,kantoorbediende,geen,Hersteld Luthers,gehuwd,25,Hersteld Luthers,Z-Holl. steden,3,2,0,-1,135,54,6,1847,vader overleden,militair,koopman,zonder,broer/zwager vrouw,makelaar,oom/neef man,zonder,geen familie,winkelier,geen familie,22,19,114652,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195,5,4,2,7,3,32,2,2
1,114701,A,5,61,Amsterdam,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,gehuwd,57,Rooms Katholiek,ov. Groningen,5,2,0,-1,70,73,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,4,4,3,9,2,24,2,6
1,114751,JJ,400,41,Amsterdam,360,grondeigenaar,zonder beroep,Gereformeerd,gehuwd,31,Gereformeerd,Gelderland steden,6,5,0,-1,0,328,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,328,1,6,1,13,5,52,3,4
1,114801,F,235,61,West-Duitsland,360,zonder,geen,Evangelisch Luthers,gehuwd,57,Evangelisch Luthers,Amsterdam,2,0,0,-1,174,43,26,1824,vader overleden,korenmeter,slager,korenmeter,vader vrouw,timmerman,geen familie,timmerman,geen familie,bakker,geen familie,31,27,114802,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,243,5,3,3,4,5,54,3,6
1,114851,Q,194,47,ov. N-Holl. steden,340,pastoor,als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,0,4,5,geen familie,0,131,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,1,5,1,10,4,44,2,4
1,114901,Z,32,57,Amsterdam,WARENHANDEL,drogist,als in bev.register,Hersteld Luthers,gehuwd,53,Nederlands Hervormd,Amsterdam,2,2,1,geen familie,125,80,38,1818,vader overleden,pakhuisopzichter,winkelier,pakhuisopzichter,vader vrouw,ambachtsman,broer/zwager man,kantoorbediende,broer/zwager man,zonder,geen familie,21,17,114902,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,243,5,4,3,7,2,22,3,5
1,114951,SS,338,69,Amsterdam,TUSSENHANDEL,comm. in effecten,als in bev.register,Nederlands Hervormd,gehuwd,59,Nederlands Hervormd,ov. N-Holland,5,2,0,-1,165,151,84,1811,vader overleden,zonder,kantoorbediende,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,27,25,114952,ongehuwd,Amsterdam,1828,vader overleden,vader overleden,kantoorbediende,koopman,oom/neef vrouw,kantoorbediende,geen familie,makelaar,7,kantoorbediende,geen familie,44,34,weduwe,ov. N-Holland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,400,5,5,4,9,6,65,3,6
1,115001,J,243,28,Amsterdam,WARENHANDEL,winkelier,als in bev.register,Rooms Katholiek,gehuwd,28,Rooms Katholiek,Amsterdam,0,2,1,ouder,38,70,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,3,4,3,5,2,22,2,2
1,115051,RR,172,50,ov. N-Holl. steden,TUSSENHANDEL,commissionair,als in bev.register,Evangelisch Luthers,gehuwd,64,Evangelisch Luthers,West-Duitsland,0,1,2,ander familielid,97,149,87,1837,vader overleden,vader overleden,191,kruidenier,broer/zwager vrouw,zonder,geen familie,zonder,geen familie,zonder,geen familie,33,48,115052,ongehuwd,West-Duitsland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,333,4,5,4,5,6,65,3,5
1,115101,X,362,72,West-Duitsland,BOUWBEDRIJVEN,ambachtsman,als in bev.register,Rooms Katholiek,weduwnaar,-1,-1,-1,1,1,0,-1,262,73,51,1818,vader overleden,werklieden,ambachtsman,werklieden,geen familie,ambachtsman,geen familie,ambachtsman,geen familie,winkelier,geen familie,36,33,115102,ongehuwd,Groningen steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,386,6,4,4,3,2,21,3,7
1,115151,E,233,25,Amsterdam,VOEDINGS EN GENOTMID,bakker,als in bev.register,Rooms Katholiek,gehuwd,23,Rooms Katholiek,ov. N-Holl. steden,1,1,1,geen familie,63,100,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195,4,5,3,5,2,21,2,2
1,115201,U,31,35,Amsterdam,360,zonder,geen,Nederlands Hervormd,gehuwd,24,Nederlands Hervormd,Amsterdam,2,2,0,-1,0,91,38,1845,ambtenaar,koopman,koopman,koopman,broer/zwager vrouw,zonder,broer/zwager man,assuradeurs,geen familie,zonder,geen familie,27,20,115202,ongehuwd,Amsterdam,1851,vader overleden,convooiloper,koopman,koopman,broer/zwager man,koopman,oom/neef vrouw,ambachtsman,6,commissionair,geen familie,34,21,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,1,4,3,6,5,54,2,3
1,115251,X,525,65,Amsterdam,333,ambtenaar,als in bev.register,Nederlands Hervormd,gehuwd,60,Nederlands Hervormd,Z-Holl. steden,0,3,0,-1,122,509,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,631,5,6,1,5,4,41,4,6
1,115351,SS,351,26,Utrecht steden,TUSSENHANDEL,commissionair,als in bev.register,Nederlands Hervormd,gehuwd,29,Nederlands Hervormd,Z-Holl. steden,2,2,0,-1,0,88,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,207,1,4,5,6,6,65,3,2
1,115401,Z,380,45,Amsterdam,321,ambtenaar,als in bev.register,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,2,3,ander familielid,0,126,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126,1,5,1,6,4,41,2,4
1,115451,AA,39,36,Amsterdam,SCHEEPSBOUW,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,31,Nederlands Hervormd,Amsterdam,3,3,0,-1,148,65,66,1848,vader overleden,koopman,ambachtsman,koopman,broer/zwager man,kantoorbediende,broer/zwager vrouw,timmerman,broer/zwager man,kantoorbediende,broer/zwager vrouw,31,26,115452,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,279,5,4,4,8,2,21,3,3
1,115501,G,403,68,Amsterdam,WARENHANDEL,koopman,als in bev.register,Gereformeerd,weduwnaar,-1,-1,-1,2,1,1,ander familielid,63,83,38,1815,slager,vader overleden,koopman,makelaar,broer/zwager man,koopman,oom/neef man,koopman,oom/neef man,koopman,geen familie,30,22,115502,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,4,4,3,5,6,61,2,6
1,115551,BB,451,33,Amsterdam,251,arts,als in bev.register,Nederlands Hervormd,gehuwd,29,Nederlands Hervormd,ov. Z-Holland,0,1,0,-1,0,104,38,1852,arts,zonder,arts,koopman,oom/neef vrouw,kantoorbediende,oom/neef vrouw,koopman,broer/zwager man,zonder,broer/zwager man,32,27,115552,ongehuwd,ov. Z-Holland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,1,5,3,3,2,23,2,3
1,115601,Z,30,55,Amsterdam,CHEM BEDR,apotheker,als in bev.register,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,3,0,-1,0,61,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,1,4,4,4,2,23,2,5
1,115651,N,7,65,Z-Holl. steden,METAALBEW,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,68,Nederlands Hervormd,Amsterdam,2,0,0,-1,71,43,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,4,3,2,4,2,21,2,6
1,115751,U,317,57,Amsterdam,360,zonder,geen,Nederlands Hervormd,weduwnaar,-1,-1,-1,1,0,0,-1,117,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,5,1,1,2,5,54,2,5
1,115801,E,36,42,Belgie,WARENHANDEL,winkelier,als in bev.register,Rooms Katholiek,gehuwd,42,Nederlands Hervormd,Amsterdam,4,2,0,-1,0,209,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,427,1,5,5,8,2,22,3,4
1,115851,U,87,53,Amsterdam,VERKEERSWEZEN,reders,als in bev.register,Evangelisch Luthers,weduwnaar,-1,-1,-1,1,4,0,-1,0,138,123,1820,koopvaardijkapitein,koopvaardijkapitein,zeeman,koopvaardijkapitein,vader man,koopvaardijkapitein,vader vrouw,zeeman,broer/zwager man,stadhuisambtenaar,stadhuisambtenaar,20,21,115852,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,261,1,5,5,6,1,15,3,5
1,115901,LL,267,32,Amsterdam,255,advocaat,anders dan bev.reg.,Nederlands Hervormd,gehuwd,25,Nederlands Hervormd,Utrecht steden,2,3,0,-1,0,209,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,209,1,5,1,7,2,23,3,3
